Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD00919,2023-07-05,West,Technology,Accessories,4374.0,9,0.1,411.28
ORD01231,2023-02-01,East,Furniture,Tables,689.94,1,0.1,46.79
ORD01253,2023-12-05,North,Technology,Binders,880.49,6,0.0,109.99
ORD00853,2023-05-09,North,Technology,Chairs,1801.05,2,0.2,228.8
ORD01934,2023-10-21,South,Technology,Chairs,1467.9,8,0.0,91.73
ORD00578,2022-11-29,East,Furniture,Phones,3081.56,5,0.0,447.27
ORD00075,2022-05-07,East,Technology,Chairs,4515.82,3,0.1,726.33
ORD00435,2023-07-12,West,Furniture,Chairs,4812.21,2,0.1,386.62
ORD00103,2023-07-11,West,Office Supplies,Binders,3274.94,8,0.0,504.24
ORD01446,2022-01-01,West,Technology,Binders,4194.03,7,0.1,415.16
ORD01728,2022-06-17,South,Technology,Tables,2635.51,9,0.0,295.49
ORD00764,2023-09-12,South,Office Supplies,Phones,1057.47,8,0.0,97.42
ORD00738,2022-01-19,West,Office Supplies,Chairs,2632.95,4,0.0,378.25
ORD00806,2022-11-28,East,Technology,Tables,2784.31,2,0.2,231.99
ORD01330,2023-08-07,South,Office Supplies,Phones,3717.44,2,0.0,649.2
ORD00098,2023-04-01,East,Furniture,Chairs,1115.02,2,0.0,216.8
ORD01874,2022-04-19,East,Furniture,Chairs,1854.19,6,0.1,317.51
ORD00798,2022-09-25,North,Technology,Binders,1832.86,7,0.0,136.49
ORD01359,2023-03-21,West,Furniture,Accessories,4798.01,6,0.1,225.1
ORD00859,2022-08-28,North,Furniture,Phones,2230.85,2,0.2,206.61
ORD00435,2022-10-28,West,Technology,Chairs,3780.37,4,0.2,481.87
ORD00447,2023-08-25,West,Office Supplies,Phones,3759.04,3,0.0,739.1
ORD01332,2022-04-13,East,Technology,Tables,1342.41,4,0.0,224.87
ORD00249,2022-09-07,West,Furniture,Tables,2867.91,5,0.1,353.83
ORD00166,2023-03-29,East,Technology,Accessories,4473.63,7,0.0,241.37
ORD01505,2023-06-04,East,Technology,Chairs,2386.48,9,0.0,414.84
ORD00984,2022-06-02,West,Furniture,Binders,4726.69,2,0.0,361.93
ORD01359,2022-06-23,East,Furniture,Chairs,1088.0,8,0.0,63.47
ORD01020,2022-12-09,East,Technology,Phones,389.31,3,0.3,48.39
ORD00542,2023-11-01,East,Furniture,Tables,4459.44,9,0.1,541.57
ORD00759,2023-03-07,South,Furniture,Phones,4241.45,4,0.0,293.86
ORD01130,2023-12-28,East,Furniture,Accessories,4963.1,3,0.0,535.92
ORD01587,2023-11-20,South,Furniture,Tables,3403.38,6,0.3,149.69
ORD00081,2023-11-18,South,Furniture,Binders,4684.71,9,0.0,682.57
ORD00133,2023-10-20,East,Furniture,Tables,4138.21,7,0.1,344.0
ORD00797,2022-11-20,East,Office Supplies,Chairs,4225.24,4,0.0,760.18
ORD00900,2023-11-04,South,Technology,Chairs,2854.33,3,0.2,236.73
ORD00138,2023-10-01,South,Furniture,Tables,1924.18,4,0.1,215.08
ORD00184,2023-02-24,East,Technology,Accessories,4674.1,3,0.0,278.24
ORD01425,2023-08-17,East,Office Supplies,Chairs,2171.94,3,0.0,198.38
ORD01354,2023-04-30,West,Furniture,Chairs,2703.32,9,0.0,409.59
ORD00785,2023-10-21,South,Technology,Binders,2241.65,4,0.2,287.72
ORD01532,2023-02-16,South,Furniture,Tables,2832.8,9,0.0,244.82
ORD01876,2022-03-25,West,Furniture,Chairs,2363.12,5,0.1,267.07
ORD00984,2022-04-23,South,Furniture,Accessories,258.88,7,0.0,44.69
ORD00069,2022-11-28,North,Furniture,Phones,4412.6,5,0.2,377.67
ORD00546,2023-01-13,South,Furniture,Tables,2233.08,1,0.1,140.82
ORD01798,2023-10-17,West,Furniture,Binders,2952.94,2,0.0,338.94
ORD00053,2022-02-10,North,Furniture,Chairs,713.16,5,0.0,99.91
ORD01474,2022-04-15,East,Office Supplies,Accessories,36.87,6,0.0,1.88
ORD00205,2022-07-21,West,Office Supplies,Tables,1241.54,7,0.1,114.29
ORD00126,2023-03-26,West,Furniture,Accessories,3528.84,2,0.0,497.97
ORD01771,2022-09-23,East,Furniture,Accessories,513.99,9,0.0,99.09
ORD00043,2022-07-29,West,Office Supplies,Binders,4546.26,6,0.3,354.14
ORD01776,2023-07-17,South,Office Supplies,Tables,1090.81,2,0.0,81.21
ORD01995,2022-04-28,East,Office Supplies,Chairs,1038.88,2,0.1,121.67
ORD01907,2023-12-14,West,Furniture,Binders,923.91,3,0.0,85.8
ORD00111,2023-01-12,East,Technology,Chairs,89.63,1,0.0,7.37
ORD00761,2023-07-05,East,Technology,Phones,3863.59,9,0.0,535.34
ORD01687,2023-06-24,East,Technology,Accessories,4377.67,4,0.1,738.27
ORD01207,2022-03-25,North,Technology,Phones,3078.53,5,0.0,539.62
ORD00848,2023-03-30,West,Furniture,Accessories,957.24,7,0.2,59.23
ORD00095,2023-10-29,North,Technology,Binders,1440.68,1,0.0,237.54
ORD01995,2023-09-21,West,Office Supplies,Chairs,2390.11,3,0.0,201.92
ORD01398,2023-05-29,South,Office Supplies,Chairs,4772.64,3,0.2,357.4
ORD01936,2023-08-28,South,Technology,Binders,1251.81,2,0.0,235.35
ORD01544,2023-11-09,South,Office Supplies,Tables,3663.6,8,0.0,683.84
ORD00900,2023-01-22,West,Furniture,Phones,2208.45,5,0.0,166.28
ORD00360,2022-12-16,East,Technology,Phones,1503.28,1,0.1,80.67
ORD00900,2022-10-23,East,Technology,Chairs,2290.46,2,0.2,172.18
ORD01720,2022-09-15,North,Furniture,Chairs,374.61,1,0.0,51.42
ORD00281,2022-03-22,North,Office Supplies,Chairs,3997.46,6,0.0,725.67
ORD01219,2022-09-25,South,Furniture,Binders,1231.64,9,0.1,75.18
ORD01888,2023-02-23,North,Furniture,Tables,3632.55,7,0.2,326.18
ORD01219,2022-08-23,West,Office Supplies,Phones,360.37,5,0.0,32.71
ORD00667,2022-11-07,West,Furniture,Accessories,4776.39,3,0.2,199.61
ORD00093,2022-12-23,North,Office Supplies,Binders,981.21,8,0.0,165.11
ORD00672,2022-08-01,North,Office Supplies,Phones,4416.06,4,0.0,759.53
ORD01970,2023-07-28,North,Furniture,Tables,4051.18,9,0.0,336.99
ORD00061,2022-02-18,North,Office Supplies,Binders,4839.94,5,0.0,351.8
ORD00634,2022-05-07,South,Furniture,Phones,2399.9,6,0.0,172.03
ORD01075,2022-08-11,South,Office Supplies,Binders,3642.44,5,0.2,348.49
ORD01427,2022-10-06,North,Technology,Phones,1866.14,7,0.0,162.31
ORD01813,2023-02-12,West,Office Supplies,Phones,938.15,7,0.0,118.87
ORD01029,2023-05-20,South,Office Supplies,Tables,2226.52,1,0.0,239.86
ORD01490,2022-10-21,West,Furniture,Accessories,845.43,2,0.1,62.11
ORD00604,2022-10-04,East,Office Supplies,Tables,4910.58,7,0.2,639.08
ORD00682,2023-03-14,West,Technology,Phones,499.31,8,0.0,36.23
ORD01853,2022-04-17,North,Technology,Binders,2954.27,4,0.0,501.74
ORD00534,2023-10-20,East,Office Supplies,Tables,3139.79,6,0.0,421.41
ORD01429,2023-02-24,South,Office Supplies,Accessories,2699.64,3,0.0,471.91
ORD00838,2023-09-03,South,Technology,Phones,3317.69,7,0.0,168.25
ORD01537,2023-03-05,East,Furniture,Tables,598.58,3,0.0,97.2
ORD00645,2023-01-10,West,Technology,Tables,2783.99,7,0.1,144.64
ORD00233,2022-03-14,South,Technology,Tables,1450.32,8,0.0,279.21
ORD00524,2023-09-26,North,Office Supplies,Tables,4702.08,3,0.0,730.75
ORD00346,2022-01-30,East,Office Supplies,Binders,3815.12,2,0.0,373.98
ORD01070,2022-07-07,North,Technology,Accessories,4863.12,6,0.1,428.83
ORD00546,2022-12-30,East,Furniture,Accessories,207.03,4,0.0,37.1
ORD01969,2023-03-27,South,Technology,Phones,1439.96,8,0.0,267.01
ORD01102,2022-07-14,West,Technology,Chairs,993.2,2,0.2,145.99
ORD01754,2022-06-05,East,Furniture,Binders,75.55,4,0.0,12.94
ORD01837,2022-06-21,East,Technology,Phones,1226.78,2,0.0,212.05
ORD01947,2022-02-10,North,Technology,Phones,3400.3,2,0.0,462.15
ORD01097,2022-03-04,South,Office Supplies,Tables,1170.82,2,0.3,44.45
ORD00794,2022-01-23,North,Furniture,Chairs,2554.84,1,0.0,161.0
ORD00249,2022-12-26,South,Office Supplies,Chairs,4441.33,4,0.2,523.84
ORD00047,2022-03-16,North,Office Supplies,Binders,3474.91,2,0.0,382.85
ORD01145,2023-07-14,East,Furniture,Chairs,1985.25,9,0.0,268.2
ORD00214,2023-11-03,North,Furniture,Phones,1874.9,9,0.1,142.86
ORD00239,2022-04-28,West,Technology,Chairs,2289.56,7,0.0,337.51
ORD01080,2023-09-04,South,Office Supplies,Chairs,901.67,6,0.0,77.93
ORD00350,2023-01-15,South,Furniture,Accessories,3177.32,3,0.0,378.49
ORD00107,2023-11-10,East,Office Supplies,Phones,1833.48,7,0.2,178.67
ORD00831,2022-10-17,South,Office Supplies,Chairs,4264.78,1,0.0,326.9
ORD00048,2023-03-16,West,Furniture,Chairs,3787.63,9,0.0,687.19
ORD01597,2023-10-30,North,Technology,Tables,3060.36,4,0.0,394.4
ORD00337,2022-01-07,East,Office Supplies,Chairs,1833.73,6,0.0,330.1
ORD01050,2022-07-15,West,Furniture,Chairs,1065.46,6,0.0,95.23
ORD00804,2023-02-25,South,Technology,Accessories,3885.24,3,0.0,294.7
ORD01281,2023-07-22,South,Office Supplies,Phones,2442.32,4,0.0,128.72
ORD00008,2022-07-12,West,Furniture,Binders,1139.26,3,0.1,65.7
ORD00625,2023-07-13,North,Office Supplies,Phones,991.97,6,0.0,71.54
ORD01891,2022-05-28,North,Furniture,Tables,843.7,1,0.0,52.16
ORD01277,2023-10-31,East,Furniture,Phones,3890.26,8,0.1,646.09
ORD01716,2022-07-21,South,Office Supplies,Chairs,1160.36,8,0.3,151.66
ORD00719,2023-03-20,West,Office Supplies,Tables,2642.68,9,0.1,453.34
ORD00303,2023-02-23,North,Furniture,Phones,2268.7,6,0.0,440.08
ORD00639,2023-03-03,East,Technology,Tables,2906.46,1,0.1,323.77
ORD00056,2023-04-24,South,Office Supplies,Binders,4388.23,3,0.2,454.63
ORD00726,2023-04-20,South,Furniture,Phones,4341.38,1,0.0,302.27
ORD00526,2022-05-06,East,Furniture,Chairs,2266.36,5,0.0,159.91
ORD00474,2023-01-30,East,Technology,Tables,96.52,3,0.0,16.01
ORD00028,2023-07-30,North,Technology,Accessories,2143.69,2,0.2,305.88
ORD00078,2022-11-21,West,Technology,Tables,3038.84,3,0.0,509.64
ORD01240,2023-01-27,South,Office Supplies,Accessories,2797.67,9,0.0,490.11
ORD01410,2023-11-19,West,Furniture,Chairs,3263.65,8,0.0,298.58
ORD00365,2023-09-20,South,Furniture,Binders,787.3,3,0.2,75.52
ORD00666,2023-03-16,South,Furniture,Accessories,3239.74,2,0.0,385.14
ORD00526,2022-07-23,West,Technology,Binders,929.61,5,0.1,166.74
ORD00699,2023-05-01,East,Furniture,Tables,3757.61,1,0.2,578.3
ORD01336,2022-01-31,North,Office Supplies,Chairs,1708.66,4,0.0,238.82
ORD00883,2023-01-23,South,Technology,Accessories,3555.28,8,0.0,251.34
ORD01031,2023-09-17,East,Technology,Tables,258.37,1,0.0,22.94
ORD01027,2023-03-10,South,Technology,Phones,2051.14,5,0.2,171.58
ORD01647,2023-01-11,North,Technology,Tables,3531.07,4,0.1,575.15
ORD00919,2022-12-10,South,Office Supplies,Binders,1149.82,6,0.2,69.54
ORD00750,2023-03-19,North,Furniture,Chairs,3980.53,7,0.0,330.23
ORD00363,2023-08-02,North,Office Supplies,Chairs,3161.28,9,0.0,323.74
ORD01775,2022-03-16,South,Furniture,Tables,2946.06,1,0.0,556.91
ORD01532,2023-07-11,South,Office Supplies,Phones,1780.67,4,0.0,223.6
ORD01298,2023-10-28,North,Technology,Binders,2422.61,6,0.2,284.95
ORD01530,2022-06-04,East,Technology,Tables,2994.8,7,0.0,323.69
ORD00806,2023-03-06,West,Office Supplies,Tables,2372.86,7,0.0,185.74
ORD00739,2022-12-29,North,Office Supplies,Chairs,3497.6,8,0.0,291.77
ORD01907,2023-03-24,South,Furniture,Binders,2179.81,8,0.0,371.44
ORD01039,2022-08-22,South,Office Supplies,Phones,1027.32,8,0.0,189.05
ORD01216,2023-07-17,East,Office Supplies,Chairs,1085.39,8,0.0,134.55
ORD01655,2022-09-19,West,Furniture,Tables,48.9,8,0.2,4.05
ORD00485,2022-05-05,North,Furniture,Chairs,1518.77,6,0.0,259.98
ORD00028,2022-09-02,North,Furniture,Chairs,3749.61,9,0.1,509.45
ORD00714,2023-06-26,West,Office Supplies,Accessories,3974.93,3,0.0,223.12
ORD01063,2023-04-30,North,Furniture,Chairs,1028.29,6,0.1,94.96
ORD01977,2022-05-02,West,Technology,Chairs,4796.04,5,0.0,730.56
ORD01297,2022-05-05,South,Technology,Binders,2521.97,8,0.2,274.5
ORD01255,2023-07-03,West,Technology,Chairs,4586.55,4,0.1,812.0
ORD00086,2022-06-19,North,Office Supplies,Phones,3539.69,4,0.0,636.85
ORD01498,2022-05-04,West,Technology,Tables,3617.72,5,0.0,213.3
ORD00126,2022-02-04,East,Office Supplies,Binders,443.52,6,0.0,70.46
ORD00812,2022-03-28,South,Office Supplies,Chairs,1115.56,4,0.1,100.85
ORD00537,2023-10-08,South,Technology,Phones,63.9,2,0.0,9.73
ORD00145,2023-12-09,West,Furniture,Tables,3586.32,2,0.0,511.35
ORD01549,2022-07-20,North,Office Supplies,Binders,1735.3,3,0.0,217.71
ORD01236,2023-01-04,East,Technology,Phones,3937.53,2,0.2,560.52
ORD00025,2022-03-18,South,Office Supplies,Chairs,1707.9,1,0.2,213.56
ORD01604,2022-02-28,South,Furniture,Accessories,4100.28,8,0.0,752.13
ORD01418,2023-03-07,North,Furniture,Accessories,670.88,5,0.0,61.88
ORD00067,2023-09-30,North,Technology,Binders,883.4,1,0.2,72.24
ORD00233,2023-05-15,East,Office Supplies,Phones,1717.57,9,0.1,221.5
ORD00109,2022-04-19,West,Office Supplies,Tables,2054.27,8,0.0,400.52
ORD01170,2022-10-05,North,Office Supplies,Phones,1756.54,4,0.0,185.73
ORD00111,2022-03-09,West,Office Supplies,Accessories,3822.96,8,0.1,188.7
ORD00228,2022-03-10,East,Technology,Binders,502.82,7,0.0,58.77
ORD00111,2022-06-14,West,Furniture,Chairs,1769.06,7,0.0,232.79
ORD01494,2023-05-04,South,Technology,Phones,4189.46,1,0.2,570.26
ORD00034,2022-11-01,West,Office Supplies,Accessories,352.65,6,0.0,56.17
ORD00623,2023-11-05,East,Office Supplies,Tables,4712.87,4,0.2,734.07
ORD01800,2022-12-31,East,Furniture,Binders,4931.86,2,0.0,825.61
ORD01960,2023-01-14,East,Office Supplies,Chairs,461.07,7,0.2,34.97
ORD01393,2022-12-09,West,Technology,Phones,1470.54,9,0.0,215.0
ORD00748,2023-07-08,South,Technology,Tables,1874.56,5,0.1,254.48
ORD00595,2022-12-20,North,Furniture,Chairs,3886.43,8,0.0,776.13
ORD01578,2023-02-20,South,Technology,Accessories,2987.72,5,0.0,211.56
ORD00425,2022-04-19,West,Technology,Accessories,3228.94,7,0.0,254.11
ORD00613,2023-07-17,West,Technology,Tables,3792.4,7,0.1,250.28
ORD01542,2023-05-12,North,Technology,Accessories,607.54,9,0.0,84.06
ORD00692,2022-12-07,West,Office Supplies,Binders,4169.38,3,0.0,293.09
ORD01306,2023-01-18,East,Technology,Tables,3533.99,1,0.0,524.45
ORD01344,2023-06-17,East,Furniture,Accessories,2895.16,2,0.0,493.82
ORD01762,2022-10-27,East,Furniture,Phones,4450.88,6,0.1,460.34
ORD01467,2022-05-19,East,Technology,Accessories,3507.53,9,0.3,329.26
ORD01976,2022-12-25,East,Furniture,Binders,1024.47,3,0.0,191.48
ORD00315,2023-05-14,West,Technology,Chairs,2160.13,2,0.0,292.56
ORD00877,2023-01-20,North,Furniture,Chairs,2480.33,1,0.3,141.14
ORD01990,2023-08-27,North,Furniture,Accessories,294.98,2,0.1,26.94
ORD01765,2022-10-07,East,Technology,Chairs,4774.09,3,0.1,556.32
ORD01401,2023-09-29,West,Technology,Accessories,660.31,7,0.0,48.36
ORD01313,2023-04-28,South,Office Supplies,Binders,3493.36,2,0.0,495.63
ORD01461,2022-04-21,South,Technology,Chairs,2541.03,5,0.0,507.92
ORD00662,2022-05-19,West,Technology,Phones,147.65,2,0.0,21.83
ORD00277,2023-03-11,East,Office Supplies,Accessories,4625.24,7,0.2,391.71
ORD01734,2023-05-24,North,Technology,Chairs,4262.15,8,0.0,425.2
ORD01606,2022-09-30,West,Technology,Binders,2630.8,8,0.0,499.17
ORD01527,2022-04-09,South,Office Supplies,Binders,1160.13,8,0.2,167.73
ORD00624,2022-04-14,South,Technology,Phones,625.68,9,0.0,75.62
ORD00516,2022-08-02,South,Technology,Binders,1829.69,1,0.2,150.78
ORD01374,2023-10-26,East,Office Supplies,Binders,1292.03,1,0.0,202.29
ORD00843,2022-06-14,South,Office Supplies,Chairs,2543.32,2,0.0,247.15
ORD01470,2023-06-04,West,Furniture,Accessories,4832.72,6,0.0,328.19
ORD01854,2022-10-11,West,Technology,Tables,2883.27,1,0.0,278.3
ORD00350,2023-06-01,South,Furniture,Binders,4451.86,5,0.0,512.61
ORD01631,2023-10-19,West,Furniture,Binders,3261.38,5,0.0,288.02
ORD01688,2023-09-05,South,Office Supplies,Tables,2386.73,4,0.0,196.96
ORD00823,2022-06-13,South,Technology,Binders,4275.95,5,0.1,195.96
ORD01161,2023-10-21,North,Technology,Chairs,2367.41,1,0.0,342.39
ORD00759,2022-03-05,East,Office Supplies,Chairs,4345.77,6,0.0,617.83
ORD00899,2022-04-01,East,Furniture,Tables,1472.05,7,0.0,115.12
ORD00243,2022-04-27,North,Office Supplies,Binders,661.49,8,0.0,126.71
ORD00543,2022-09-24,North,Technology,Binders,4279.47,2,0.0,476.89
ORD01064,2023-11-16,East,Office Supplies,Accessories,2945.33,7,0.0,158.52
ORD00229,2023-07-13,South,Technology,Binders,4447.68,6,0.0,369.01
ORD00548,2022-05-20,South,Furniture,Chairs,4690.38,9,0.0,721.43
ORD00920,2022-09-03,East,Technology,Phones,287.07,8,0.0,23.04
ORD01247,2023-10-23,South,Furniture,Phones,2514.83,4,0.3,102.26
ORD00006,2023-01-30,North,Furniture,Phones,1887.32,9,0.0,269.24
ORD01346,2023-05-02,South,Technology,Phones,3136.77,1,0.0,400.73
ORD00468,2023-04-21,South,Technology,Binders,3972.08,6,0.2,521.74
ORD01756,2023-06-01,West,Furniture,Binders,1417.34,8,0.2,188.1
ORD00075,2022-07-03,West,Office Supplies,Accessories,2792.86,4,0.2,433.43
ORD00004,2022-01-20,West,Technology,Binders,3549.47,2,0.0,207.83
ORD01871,2023-07-12,South,Furniture,Phones,689.47,2,0.1,34.66
ORD00646,2023-06-08,East,Furniture,Tables,4074.05,1,0.2,645.59
ORD00118,2023-08-05,North,Office Supplies,Tables,3038.43,5,0.2,356.66
ORD00881,2023-06-13,South,Technology,Chairs,4748.7,6,0.0,747.0
ORD01630,2022-05-27,East,Furniture,Chairs,1710.85,4,0.0,110.3
ORD00504,2023-10-28,South,Office Supplies,Binders,558.57,4,0.3,23.64
ORD00947,2022-10-31,North,Furniture,Tables,2542.38,5,0.0,188.23
ORD00574,2023-09-12,South,Technology,Phones,447.34,5,0.0,51.03
ORD01465,2023-08-05,North,Office Supplies,Phones,4848.24,9,0.0,322.54
ORD00194,2023-11-26,South,Furniture,Phones,212.65,8,0.0,24.87
ORD00847,2022-08-16,North,Office Supplies,Binders,3772.45,9,0.0,506.38
ORD00715,2022-04-12,South,Technology,Binders,2635.01,3,0.0,131.88
ORD01416,2023-08-10,North,Office Supplies,Accessories,1855.73,3,0.3,87.21
ORD01050,2023-02-21,West,Technology,Phones,347.89,1,0.0,36.97
ORD01459,2022-08-04,South,Furniture,Phones,3118.39,6,0.0,180.86
ORD00173,2023-02-11,South,Technology,Binders,2934.4,4,0.2,164.4
ORD01324,2023-02-03,East,Furniture,Binders,1418.8,8,0.0,120.27
ORD01669,2023-12-16,East,Furniture,Accessories,4552.9,2,0.0,521.03
ORD00326,2023-12-05,North,Technology,Accessories,1534.47,2,0.0,241.26
ORD01434,2023-05-14,South,Furniture,Chairs,2259.63,7,0.0,157.96
ORD01142,2023-04-10,North,Office Supplies,Tables,2727.94,5,0.0,438.36
ORD00836,2023-11-22,West,Furniture,Phones,519.15,1,0.1,83.29
ORD01811,2022-03-23,East,Technology,Phones,4662.17,7,0.2,550.96
ORD00724,2023-08-27,North,Office Supplies,Accessories,1885.19,7,0.1,95.96
ORD00225,2023-11-18,North,Office Supplies,Accessories,422.28,6,0.0,49.03
ORD00532,2022-12-31,East,Furniture,Chairs,1948.71,4,0.0,290.38
ORD00113,2022-06-12,South,Furniture,Tables,3009.01,8,0.0,592.1
ORD00140,2022-02-17,North,Technology,Chairs,2577.99,2,0.0,496.96
ORD00559,2023-05-26,East,Office Supplies,Tables,3478.82,2,0.0,380.43
ORD00001,2022-11-25,South,Technology,Phones,296.31,2,0.2,33.75
ORD00090,2022-04-26,West,Furniture,Chairs,1437.01,3,0.0,263.87
ORD00654,2022-12-03,East,Office Supplies,Accessories,4099.77,6,0.0,716.05
ORD00320,2022-05-27,North,Technology,Chairs,417.87,1,0.0,50.94
ORD01574,2023-07-29,West,Technology,Chairs,4280.32,2,0.0,381.75
ORD01829,2022-11-19,South,Technology,Phones,477.64,2,0.1,30.33
ORD01918,2023-03-19,South,Technology,Accessories,4175.58,1,0.2,411.54
ORD00139,2022-01-13,East,Technology,Accessories,1816.73,3,0.0,287.82
ORD01535,2023-05-09,East,Office Supplies,Binders,3068.8,7,0.0,599.84
ORD01892,2023-12-02,East,Technology,Binders,781.38,1,0.3,98.06
ORD00845,2022-10-14,South,Office Supplies,Binders,349.52,7,0.1,25.37
ORD00259,2023-12-21,West,Technology,Phones,1095.37,5,0.3,121.12
ORD01697,2022-04-24,South,Furniture,Chairs,656.71,9,0.0,61.31
ORD00902,2023-04-25,North,Furniture,Accessories,1575.78,2,0.0,240.34
ORD00690,2022-01-22,South,Technology,Accessories,2581.63,1,0.0,386.91
ORD00010,2022-12-15,North,Furniture,Chairs,2952.02,9,0.0,268.23
ORD00261,2023-12-27,West,Office Supplies,Accessories,3953.54,8,0.1,303.01
ORD01943,2023-11-14,East,Technology,Chairs,3288.07,6,0.0,215.67
ORD01674,2023-07-20,East,Office Supplies,Phones,3051.62,5,0.0,175.72
ORD00172,2022-11-16,South,Technology,Phones,2070.67,8,0.0,370.17
ORD00898,2022-05-06,East,Furniture,Phones,2379.57,8,0.2,109.42
ORD00013,2022-10-04,West,Office Supplies,Chairs,2084.31,5,0.0,131.96
ORD01192,2022-07-23,East,Furniture,Chairs,4213.99,7,0.0,361.68
ORD01666,2022-07-13,South,Furniture,Tables,1165.4,1,0.1,192.1
ORD01620,2023-11-12,West,Technology,Accessories,48.49,4,0.0,4.85
ORD00321,2023-10-26,North,Office Supplies,Accessories,3263.57,2,0.0,257.07
ORD01343,2023-07-01,South,Furniture,Tables,1028.26,3,0.0,161.78
ORD01637,2023-11-27,North,Technology,Tables,4452.77,1,0.2,348.6
ORD00329,2022-10-13,West,Technology,Phones,4298.05,2,0.1,386.84
ORD00785,2022-02-26,South,Technology,Tables,402.1,1,0.1,58.21
ORD00777,2022-10-30,South,Furniture,Chairs,549.81,8,0.3,33.77
ORD01995,2022-06-12,West,Technology,Binders,2485.95,4,0.3,321.08
ORD00911,2022-01-19,East,Office Supplies,Chairs,3053.93,3,0.1,368.89
ORD01944,2023-01-05,South,Office Supplies,Tables,1389.04,1,0.0,181.51
ORD01574,2022-09-21,South,Furniture,Accessories,3589.65,2,0.1,289.83
ORD01443,2022-04-23,North,Office Supplies,Chairs,2982.68,3,0.0,522.76
ORD01630,2023-05-03,East,Technology,Accessories,1637.62,3,0.3,155.8
ORD01119,2022-11-23,North,Furniture,Chairs,146.35,6,0.1,9.66
ORD01841,2023-06-26,North,Technology,Accessories,3755.75,8,0.0,304.01
ORD01605,2023-10-09,East,Furniture,Chairs,1089.47,6,0.0,131.0
ORD00318,2023-08-02,East,Furniture,Accessories,4175.68,2,0.0,697.11
ORD01980,2022-03-06,West,Technology,Binders,2113.05,2,0.0,403.37
ORD00236,2022-10-19,East,Office Supplies,Phones,2893.85,7,0.0,432.7
ORD01970,2022-01-25,South,Office Supplies,Chairs,4367.28,1,0.0,549.93
ORD00334,2023-07-03,East,Furniture,Binders,4320.84,1,0.0,378.55
ORD01909,2022-01-01,West,Technology,Phones,1870.17,7,0.1,254.04
ORD00376,2023-07-03,West,Technology,Chairs,1060.27,9,0.0,209.23
ORD01483,2022-05-21,West,Furniture,Binders,3880.23,5,0.0,471.19
ORD01161,2023-10-10,East,Office Supplies,Binders,2176.74,1,0.0,161.78
ORD01954,2022-07-07,East,Technology,Binders,976.37,5,0.2,51.16
ORD00588,2022-05-08,North,Office Supplies,Tables,4524.04,1,0.0,408.92
ORD01571,2022-07-20,North,Office Supplies,Accessories,1006.56,9,0.0,136.3
ORD00513,2022-05-07,South,Furniture,Phones,148.52,4,0.0,28.52
ORD01320,2022-09-14,North,Furniture,Accessories,120.99,9,0.0,11.48
ORD01344,2023-11-07,South,Office Supplies,Accessories,3119.13,2,0.0,298.84
ORD00918,2023-07-01,West,Technology,Accessories,3315.14,7,0.0,405.03
ORD01596,2022-07-13,North,Technology,Binders,1568.99,2,0.0,294.63
